projectName;name;pathFile;productionFile;junitVersion;loc;qtdMethods;testSmellName;testSmellMethod;testSmellLineBegin;testSmellLineEnd
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test34;1378, 1393;1378, 1393
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test34;1379, 1394;1379, 1394
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test34;1380, 1395;1380, 1395
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test34;1381, 1396;1381, 1396
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test34;1382, 1397;1382, 1397
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test35;1406, 1418;1406, 1418
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test35;1407, 1419;1407, 1419
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test35;1408, 1420;1408, 1420
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test35;1409, 1421;1409, 1421
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test35;1410, 1422;1410, 1422
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test35;1411, 1423;1411, 1423
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1444, 1509;1444, 1509
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1445, 1510;1445, 1510
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1446, 1511;1446, 1511
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1447, 1512;1447, 1512
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1451, 1462, 1484, 1513;1451, 1462, 1484, 1513
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1452, 1463, 1485, 1514;1452, 1463, 1485, 1514
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1453, 1464, 1486, 1515;1453, 1464, 1486, 1515
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1454, 1465, 1487, 1516;1454, 1465, 1487, 1516
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1455, 1466, 1488, 1517;1455, 1466, 1488, 1517
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1456, 1467, 1489, 1518;1456, 1467, 1489, 1518
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1457, 1468, 1490, 1519;1457, 1468, 1490, 1519
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1458, 1469, 1491, 1520;1458, 1469, 1491, 1520
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1470, 1492, 1521;1470, 1492, 1521
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1471, 1493, 1522;1471, 1493, 1522
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1472, 1494, 1523;1472, 1494, 1523
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1473, 1495, 1524;1473, 1495, 1524
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1474, 1496, 1525;1474, 1496, 1525
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1475, 1497, 1526;1475, 1497, 1526
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1476, 1498, 1527;1476, 1498, 1527
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1477, 1499, 1528;1477, 1499, 1528
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1478, 1500, 1529;1478, 1500, 1529
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1479, 1501, 1530;1479, 1501, 1530
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1480, 1502, 1531;1480, 1502, 1531
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1503, 1532;1503, 1532
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1504, 1533;1504, 1533
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test37;1505, 1534;1505, 1534
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1543, 1624, 1710;1543, 1624, 1710
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1544, 1625, 1711;1544, 1625, 1711
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1545, 1626, 1712;1545, 1626, 1712
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1546, 1627, 1713;1546, 1627, 1713
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1547, 1628, 1714;1547, 1628, 1714
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1548, 1629, 1715;1548, 1629, 1715
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1549, 1630, 1716;1549, 1630, 1716
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1550, 1631, 1717;1550, 1631, 1717
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1551, 1632, 1718;1551, 1632, 1718
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1552, 1633, 1719;1552, 1633, 1719
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1553, 1634, 1720;1553, 1634, 1720
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1554, 1635, 1721;1554, 1635, 1721
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1555, 1636, 1722;1555, 1636, 1722
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1556, 1637, 1723;1556, 1637, 1723
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1557, 1638, 1724;1557, 1638, 1724
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1558, 1639, 1725;1558, 1639, 1725
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1559, 1640, 1726;1559, 1640, 1726
aux2;HookHotDeployListenerTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\108_liferay\evosuite-tests\com\liferay\portal\deploy\hot\HookHotDeployListener.java;JUnit4;2869;56;Duplicate Assert;test38;1560, 1641, 1727;1560, 1641, 1727
